DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	air_p_mean	rssi_77_mean	LOGGERTEMP_1_1_1	RH_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	RN_1_1_1	SNOWD_1_1_1	SWC_1_1_1	SWC_2_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TS_1_1_1	TS_10_1_1	TS_11_1_1	TS_12_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[åµmol+1s-1m-2]	[#]	[åµmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[åµmol+1s-1m-2]	[#]	[åµmol+1s-1m-2]	[åµmol+1s-1m-2]	[#]	[åµmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[åµmol+1s-1m-2]	[mmol+1s-1m-2]	[åµmol+1s-1m-2]	[åµmol+1s-1m-2]	[åµmol+1s-1m-2]	[mmol+1s-1m-2]	[åµmol+1s-1m-2]	[åµmol+1s-1m-2]	[mmol+1m-3]	[åµmol+1mol_a-1]	[åµmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[åµmol+1mol_a-1]	[åµmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[åµmol+1mol_a-1]	[åµmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[å¡]	[å¡]	[å¡]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[åµmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[åµmol+1s-1m-2]	[#]	[åµmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	[C]	[%]	[W/m^2]	[W/m^2]	[åµmol/m^2/s]	[W/m^2]	[m]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	32
DATA	2016-03-23T233000_AIU-0383.ghg	2016-03-24	0:00:00	84	1	18000	18000	0.002597143	1	NaN	1.014231047	2	NaN	-0.026268138	0	NaN	-0.047629692	2	NaN	-0.000579849	0	NaN	-0.000378562	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.43E-11	4.68E-13	1.78E-13	NaN	17.40763595	419.1359211	421.5460817	0.5	0	237.4574677	5.71743083	5.750307817	0.3	0	0.090198052	1.938105377	1.949250079	-0.1	0	NaN	NaN	NaN	NaN	9	267.7983108	267.3132144	92470.40644	1.202549957	1004.602069	0.024077705	-3.75742E-05	0.004278984	527.8752821	394.6255836	0.003558259	NaN	NaN	271.1632731	-1.597240173	0.720454491	0.027722202	1.752426708	2.99E-14	1.97E-15	1.752426708	2.629706444	204.2783308	155.7216692	0.906418188	NaN	0.046472536	0.083370061	-8.125314491	-0.42459895	-38.6106948	0.018065223	1	114.8490254	51	90	149	223	355	794	0.002572334	1.009644666	1.00074365	1.012195363	-0.056499053	1.060245375	-0.096259143	1.060245375	-0.001247173	1.060245375	-0.000698147	1.112086969	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800011109	899999999	899999999	89999	89999	89	89	10	9	0	14	42	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.056078386	0.106665084	0.003996652	0.105574223	0.000885716	40.25468569	3.21E-08	NaN	0.000828372	-9.62591E-05	-0.001247173	-6.98E-07	NaN	267.7770207	14.79107669	406.4949194	5.545020166	-2.450189792	105.6199895	92331.25309	72.90070158	-10.8	71.24641	221.3710667	245.4229333	-0.155402443	-26.85445667	NaN	0.025172223	0.050952773	-8.237447333	-5.434900667	268.1846943	268.0632957	268.868333	228.86563	228.93238	268.2559607	268.7778597	269.1930433	268.327416	268.5259397	268.843315	269.44792	268.9316673	233
DATA	2016-03-24T000000_AIU-0383.ghg	2016-03-24	0:30:00	84.02	1	18000	18000	0.001392712	2	NaN	-0.20359955	2	NaN	0.694482591	1	NaN	-0.072357638	1	NaN	0.015339026	1	NaN	-0.000319297	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.72E-11	-2.48E-13	-8.92E-14	NaN	17.32408614	418.0813711	420.6195909	0	1	250.0513806	6.034478424	6.071114433	0	1	0.089757108	1.934599808	1.946344985	0.5	0	NaN	NaN	NaN	NaN	9	268.439062	267.9258825	92479.45266	1.199774278	1004.465778	0.024132954	0.000993969	0.004505926	557.1457591	413.4517683	0.003755645	NaN	NaN	271.896275	-1.715034159	0.488179108	0.027663144	1.783374963	1.36E-14	-9.94E-16	1.783374963	2.685801053	195.8888374	164.1111626	0.888789522	NaN	0.034070686	0.079390214	15.94679319	0.216344437	-0.293167248	-0.004958625	1	209.0058627	92	204	449	905	2182	NaN	0.001380116	1.009126474	-0.16605329	1.017725693	0.627021756	1.112302259	-0.060986669	1.112302259	0.01384902	1.112302259	-0.000275064	1.214754694	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	5	36	1	14	7	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.106355813	0.047376446	0.005048169	0.069495574	0.000730401	42.37106976	2.14E-08	NaN	-0.000137788	-6.09867E-05	0.01384902	-2.75E-07	NaN	268.3222629	14.79457338	404.582072	5.839589063	-1.748183342	105.4314714	92339.64829	73.1255469	-10.7	69.42746333	222.0981667	247.1238333	-0.157617987	-27.63478	NaN	0.025244447	0.05088611	-8.411142333	-5.801979667	268.8428267	268.0707083	268.895833	228.8691433	228.9388933	268.2622613	268.7797763	269.1934833	268.336009	268.5330913	268.84666	269.4493923	268.935	161
DATA	2016-03-24T003000_AIU-0383.ghg	2016-03-24	1:00:00	84.041	1	18000	18000	0.004197715	1	NaN	1.290392594	0	NaN	4.046501847	1	NaN	-0.281835524	1	NaN	0.089411945	1	NaN	0.000141902	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.68E-11	5.26E-13	1.90E-13	NaN	17.31074411	418.3794916	420.8960818	-0.5	0	247.390471	5.979124805	6.015089778	0	1	0.08951957	1.933330715	1.944959873	0	1	NaN	NaN	NaN	NaN	9	268.872945	268.3636437	92491.63847	1.197999967	1008.312766	0.024168776	0.005793894	0.004457976	552.1175841	427.3912225	0.003721182	100	0	271.7728245	-0.985160443	0.115694608	0.003924051	0.991938375	4.72E-14	2.13E-15	0.991938375	1.97260911	186.6979837	173.3020163	0.226659403	NaN	0.059194054	0.120868871	-13.24737938	-0.260428867	0.318890895	0.018046447	1	49.99020949	22	40	67	102	167	393	0.004138986	1.014189311	1.481951676	1.014577215	3.765202088	1.056459025	-0.367346374	1.056459025	0.083196315	1.056459025	-0.000507848	1.11176615	NaN	NaN	800000009	800000009	800000009	800000009	800001119	800011119	899999999	899999999	89999	89999	89	89	4	19	4	9	17	7	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	17404	0	0	0	18000	18000	18000	18000	NaN	100	0.157913356	0.078746296	0.005078089	0.08798284	0.001688444	124.1328806	2.23E-08	NaN	0.001226823	-0.000367346	0.083196315	-5.08E-07	NaN	268.4978303	14.7986784	403.1944606	5.762149233	-1.935594526	105.6024391	92351.95373	73.36960843	-10.75	68.12659333	223.4503333	245.9661667	-0.109826287	-25.51473	NaN	0.025088883	0.051111113	-8.621475667	-5.622519667	269.3404317	268.077229	268.9222233	228.87066	228.9339067	268.268041	268.7818327	269.1941873	268.3431523	268.5397387	268.8500973	269.4508167	268.9408343	132
DATA	2016-03-24T010000_AIU-0383.ghg	2016-03-24	1:30:00	84.062	1	18000	18000	0.009555236	1	NaN	2.509720661	2	NaN	0.850079069	2	NaN	-0.267592231	2	NaN	0.018781191	2	NaN	8.3543E-05	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.17E-11	4.44E-13	1.64E-13	NaN	17.34129851	418.8696352	421.3366629	0	1	242.4083104	5.855240915	5.889726684	0	1	0.089631431	1.934411952	1.945805109	0	1	NaN	NaN	NaN	NaN	9	268.735259	268.2367496	92499.07864	1.198719005	1008.244479	0.024154456	0.001217021	0.004368198	540.742841	423.3096555	0.003644055	100	0	271.4898352	-0.125825824	-0.017292336	-0.009352619	0.127352403	7.39E-14	1.83E-15	0.127352403	1.109938557	172.1748182	187.8251818	-4.21152999	NaN	0.089281612	0.156363771	-23.3719014	-0.147613151	2.952337907	0.023258415	1	0.820417146	1	1	1	2	4	13	0.008915423	1.071764759	2.426864514	1.052653991	0.693820992	1.095629707	-0.373934022	1.095629707	0.015328909	1.095629707	-0.000718032	1.162138338	NaN	NaN	800000009	800000009	800000009	800000009	800011019	800111019	899999999	899999999	89999	89999	89	89	6	2	3	1	20	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	12404	0	0	0	18000	18000	18000	18000	NaN	100	0.134067067	0.175986225	0.002674249	0.215501295	0.002296189	78.85784105	5.48E-08	NaN	0.002007993	-0.000373934	0.015328909	-7.18E-07	NaN	267.8687925	14.79737392	403.0675377	5.634547415	-2.233546705	105.7853329	92359.39022	73.39727874	-10.79	70.98746	222.1772	243.6126	-0.1398939	-24.23151333	NaN	0.02545	0.050902777	-8.034871333	-5.238695333	268.85039	268.0819927	268.928612	228.8761733	228.9379	268.2731857	268.7839563	269.1952933	268.348569	268.5461643	268.8536197	269.4523873	268.9472223	237
DATA	2016-03-24T013000_AIU-0383.ghg	2016-03-24	2:00:00	84.083	1	18000	18000	0.005272762	1	NaN	1.505246596	1	NaN	1.112580325	0	NaN	0.014238981	1	NaN	0.024576746	0	NaN	0.001165162	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.85E-11	-5.49E-13	-1.99E-13	NaN	17.33257252	418.3819352	420.8923569	0.3	0	247.0960112	5.96452184	6.000310825	-0.1	0	0.089503754	1.930250916	1.941833022	0	1	NaN	NaN	NaN	NaN	9	268.5714556	268.0639659	92503.88543	1.19950465	1004.448584	0.024138479	0.001592573	0.00445267	550.8446208	417.8049469	0.003712091	NaN	NaN	271.7414129	-0.968534428	-0.009575005	-0.008748617	0.968621267	2.83E-14	-2.22E-15	0.968621267	2.193791783	179.433588	180.566412	-0.51750425	NaN	0.066300703	0.139984783	-15.89791684	-0.217009564	1.352932964	0.018843426	1	43.4474365	19	35	59	90	149	358	0.005197684	1.014444527	1.54094091	1.014730761	0.997503645	1.056459989	-0.072701005	1.056459989	0.022034718	1.056459989	0.000634653	1.111885886	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800100009	899999999	899999999	89999	89999	89	89	4	12	1	3	16	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.193132782	0.080838178	0.005998607	0.069707851	0.002084348	110.1457236	3.90E-08	NaN	0.001278958	-7.2701E-05	0.022034718	6.35E-07	NaN	268.009655	14.79344676	402.5301025	5.7384868	-1.988243092	105.6730227	92363.18714	73.31614608	-10.97	72.17633667	222.4540333	243.323	-0.126917393	-23.38320667	NaN	0.025252773	0.05113888	-8.178398	-5.664164333	268.757828	268.0858387	268.938334	228.8771833	228.9374033	268.277852	268.7860933	269.1958933	268.3524433	268.5519463	268.8571387	269.4538467	268.953056	12
DATA	2016-03-24T020000_AIU-0383.ghg	2016-03-24	2:30:00	84.104	1	18000	18000	0.004717209	1	NaN	-2.033942809	1	NaN	-4.09816177	1	NaN	0.35442963	1	NaN	-0.090592568	1	NaN	-0.00037138	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.89E-11	-5.75E-13	-2.01E-13	NaN	17.250697	417.5465413	420.1382022	0	1	254.851825	6.168591222	6.206878921	0	1	0.089079269	1.928175237	1.940143187	-0.5	0	NaN	NaN	NaN	NaN	9	269.34782	268.8214776	92517.78817	1.196212472	1008.420872	0.024204619	-0.005870398	0.00459243	569.7397786	442.41259	0.003839142	100	0	272.2011999	-0.707975956	0.12713159	-0.001501861	0.719301502	7.98E-14	-2.26E-15	0.719301502	1.400424202	190.1801352	169.8198648	-0.119630433	NaN	0.06279693	0.103056112	10.03684754	0.343733427	0.49630613	-0.026850364	1	31.26993342	14	30	65	127	297	1503	0.004654826	1.013401828	-2.18371642	1.024746488	-3.526903204	1.134313783	0.441139161	1.134313783	-0.077964521	1.134313783	0.000439068	1.288057342	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800100009	899999999	899999999	89999	89999	89	89	6	39	1	0	5	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	16904	0	0	0	18000	18000	18000	18000	NaN	100	0.070192842	0.134637149	0.001282233	0.064578503	0.003276138	147.9354605	3.70E-08	NaN	-0.001810281	0.000441139	-0.077964521	4.39E-07	NaN	268.6722931	14.78448945	400.3101871	5.914258724	-1.580657867	105.5859885	92376.19459	73.55869546	-11.3	69.36057333	224.0587333	244.2241333	-0.134829865	-22.72723667	NaN	0.025524997	0.051313897	-8.131847667	-5.570140667	269.657528	268.088056	268.94639	228.87518	228.9368933	268.281848	268.7885403	269.1968113	268.3551737	268.557393	268.8607623	269.4552213	268.9505567	41
DATA	2016-03-24T023000_AIU-0383.ghg	2016-03-24	3:00:00	84.124	1	18000	18000	0.009666873	1	NaN	-18.4572178	1	NaN	-2.528290732	1	NaN	0.260525343	1	NaN	-0.055823887	1	NaN	0.002621436	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.03E-11	4.64E-13	1.57E-13	NaN	17.31222067	417.0576594	419.737863	0	1	265.0612942	6.385422476	6.426458126	0	1	0.089695838	1.930565456	1.942972154	0	1	NaN	NaN	NaN	NaN	9	268.1181791	267.5758529	92532.21515	1.201870453	1004.495609	0.024090362	-0.003617388	0.004776405	589.8178934	402.5951499	0.003974143	NaN	NaN	272.6751943	0.14971867	0.533883782	0.015508064	0.554696379	-1.73E-13	1.75E-15	0.554696379	2.142536225	285.6652533	74.33474673	1.602069977	NaN	0.089683835	0.403183167	3.209343777	1.074986116	7.300275071	-0.170469374	1	9.674564605	4	9	18	34	75	321	0.009441778	1.023840286	-17.74762974	1.04683616	-1.468048694	1.244009589	1.023242864	1.244009589	-0.032414067	1.244009589	0.006212384	1.531427237	NaN	NaN	800000009	800000009	800000009	800000009	800000009	810111119	899999999	899999999	89999	89999	89	89	1	6	2	7	0	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	7397	0	0	0	18000	18000	18000	18000	NaN	100	0.228878139	0.575242254	0.002245942	0.680529617	0.003626076	18.39380058	1.33E-07	NaN	-0.014700586	0.001023243	-0.032414067	6.21238E-06	NaN	267.7848955	14.79391072	403.2085249	6.173587938	-0.981278798	105.4214479	92389.81153	73.35966182	-11.40666667	74.25554667	222.5207	242.9996333	-0.152237477	-23.47512	NaN	0.025388883	0.05116389	-8.276667	-5.280340667	268.360605	268.0893577	268.9502787	228.8686433	228.93389	268.2849703	268.790727	269.1978167	268.356416	268.5621547	268.864354	269.456682	268.9558343	100
DATA	2016-03-24T030000_AIU-0383.ghg	2016-03-24	3:30:00	84.145	1	18000	18000	0.001175437	1	NaN	-0.847903085	1	NaN	0.280452603	2	NaN	-0.006084733	2	NaN	0.006191931	2	NaN	-0.000470084	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.60E-12	-1.25E-13	-4.44E-14	NaN	17.36767077	418.2215501	420.7895476	-0.1	0	253.4339673	6.102807223	6.140280169	0	1	0.089646204	1.92850155	1.940343089	0.5	0	NaN	NaN	NaN	NaN	9	268.0295235	267.5113341	92539.64411	1.202384688	1004.533621	0.024080463	0.000401237	0.00456688	563.8088327	400.6255003	0.003798186	NaN	NaN	272.0583528	-1.343507733	0.920805038	0.020668719	1.628902128	-2.54E-14	-4.95E-16	1.628902128	2.388227472	214.4257191	145.5742809	0.727030881	NaN	0.031266411	0.067657885	2.960842849	1.165208752	-3.023338263	-0.022452271	1	394.2686553	175	402	926	1966	5127	NaN	0.001147646	1.024216109	-0.796916389	1.048911199	0.237819082	1.298746832	0.028416899	1.298746832	0.005250653	1.298746832	-0.00015951	1.575251753	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800001109	899999999	899999999	89999	89999	89	89	4	19	2	2	10	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.045427837	0.086950923	0.00293701	0.04682293	0.000991483	55.65700616	1.58E-08	NaN	-0.000659789	2.84169E-05	0.005250653	-1.60E-07	NaN	268.1393109	14.79202341	404.4736098	5.902475049	-1.595945362	105.6262395	92396.42884	73.10246471	-11.13	74.33102333	221.9906667	245.0392	-0.148122953	-26.03202333	NaN	0.02517499	0.051174997	-8.470191333	-5.486849667	268.4939517	268.0890567	268.9508333	228.8756867	228.94741	268.287616	268.7928233	269.1983167	268.356356	268.56626	268.8680187	269.4582447	268.9586117	228
DATA	2016-03-24T033000_AIU-0383.ghg	2016-03-24	4:00:00	84.166	1	18000	18000	0.00447058	0	NaN	3.140675062	0	NaN	1.537130528	1	NaN	-0.072328447	0	NaN	0.033934495	1	NaN	0.000936759	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.58E-12	8.22E-14	2.89E-14	NaN	17.35940405	417.8887404	420.4765897	0.5	0	255.6650163	6.154562178	6.192675384	-0.2	0	0.089805092	1.931200599	1.943159897	0.4	0	NaN	NaN	NaN	NaN	9	267.9458485	267.4234347	92540.36218	1.202765809	1004.544862	0.024072758	0.002198955	0.004607084	568.5852725	397.9514108	0.003830408	NaN	NaN	272.1734972	-1.570645186	0.242264426	-0.000740478	1.589219588	6.59E-15	3.22E-16	1.589219588	2.558551073	188.768494	171.231506	-0.026696299	NaN	0.060966516	0.071337965	-5.926215071	-0.582159095	2.043206484	0.042636468	1	68.78746916	31	54	88	132	210	464	0.004425305	1.010230887	3.181303957	1.012429913	1.336261821	1.059013404	-0.240998184	1.059013404	0.029500013	1.059013404	-0.000132289	1.111547185	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	5	3	0	8	6	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.080594219	0.053145634	0.008936078	0.044026545	0.000519467	29.36429924	5.72E-09	NaN	0.002633024	-0.000240998	0.029500013	-1.32E-07	NaN	267.9006172	14.78767385	404.3186234	5.954642641	-1.472795401	105.5741103	92396.14291	72.92862504	-11.09	74.40275667	222.3372	245.4677333	-0.140210388	-25.65119333	NaN	0.025077773	0.05145833	-8.389162	-5.868526333	268.404969	268.08803	268.9530563	228.87266	228.9399033	268.28959	268.794981	269.1992033	268.3557577	268.5700083	268.8716177	269.459739	268.9597223	137
