DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	air_p_mean	rssi_77_mean	LOGGERTEMP_1_1_1	RH_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	RN_1_1_1	SNOWD_1_1_1	SWC_1_1_1	SWC_2_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TS_1_1_1	TS_10_1_1	TS_11_1_1	TS_12_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATA	2016-03-26T040000_AIU-0383.ghg	2016-03-26	4:30:00	86.187	1	18000	18000	0.004392184	0	NaN	-4.629398259	0	NaN	0.013485088	2	NaN	0.12425631	0	NaN	0.000298762	2	NaN	0.000914452	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.03E-11	-5.46E-16	-5.25E-14	NaN	17.13757952	419.1317463	422.6451501	-0.1	0	0.912296958	0.022311938	0.022312436	0	1	0.087699337	1.911013645	1.927032863	-0.4	0	NaN	NaN	NaN	NaN	9	271.1802099	271.1782902	92186.41768	1.18431147	1005.144674	0.024456881	1.93597E-05	1.64396E-05	2.05739483	527.466087	1.38811E-05	0.390052532	525.4086922	214.0109782	-1.389976827	2.218985	0.030612467	2.618562036	-1.49E-14	-5.99E-16	2.618562036	3.50788865	237.9368853	122.0631147	0.669835234	NaN	0.060898597	0.080188172	4.007736236	0.860835094	-343.2975898	-0.063859093	1	266.1841859	118	270	618	1303	3363	NaN	0.004297107	1.022125746	-4.429948879	1.044888168	0.010861543	1.295885464	0.285440851	1.295885464	0.000240637	1.295885464	0.001734398	1.512488483	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	7	3	1	4	14	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.036853805	0.115911353	0.007611185	0.024364823	0.001023331	136.8327439	1.27E-08	NaN	-0.003721382	0.000285441	0.000240637	1.7344E-06	NaN	271.7295165	14.78753619	419.3390442	8.317034683	3.100275296	105.5722039	92019.94435	72.76446542	0.39	81.05225667	291.3704	298.2505	-0.107610679	-9.439444667	NaN	0.025124997	0.052869447	-6.641851667	-4.082510333	271.9034543	268.906762	269.685278	229.0935833	229.06609	268.8828517	269.0478877	269.310523	269.3046437	269.2378233	269.27171	269.649912	269.3605553	57
DATA	2016-03-26T043000_AIU-0383.ghg	2016-03-26	5:00:00	86.208	1	18000	18000	0.000568466	2	NaN	-4.172374002	1	NaN	0.205669964	2	NaN	0.631404574	1	NaN	0.004555243	2	NaN	0.004034034	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.71E-11	3.91E-15	3.95E-13	NaN	17.13165314	418.4498628	422.036031	-0.1	0	0.869325171	0.021233736	0.021234187	0	1	0.087870593	1.911895326	1.928280511	-0.4	0	NaN	NaN	NaN	NaN	9	270.8631731	270.8613482	92196.79516	1.185831222	1005.140148	0.024425539	0.00029518	1.56652E-05	1.958194336	515.2481479	1.32103E-05	0.380048787	513.2899536	213.6244368	-0.835200156	1.632694948	0.025549116	1.834095104	1.18E-13	4.50E-15	1.834095104	3.120425492	242.9081229	117.0918771	0.798161361	NaN	0.0218948	0.201904271	0.206668671	16.69338646	-20.28674441	-0.159879489	1	1693.088858	739	1581	3294	6266	NaN	NaN	0.000487377	1.166380108	-3.216046788	1.295793378	0.070603361	2.920156341	0.291389312	2.920156341	0.001563745	2.920156341	0.001258196	4.733497546	NaN	NaN	800000009	800000009	800000009	800000009	800000109	800101119	899999999	899999999	89999	89999	89	89	8	2	2	8	11	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.191099495	0.207516007	0.00519304	0.027057476	0.00066242	27.0479797	1.71E-08	NaN	-0.002698192	0.000291389	0.001563745	1.2582E-06	NaN	271.3980829	14.7976934	417.6379304	8.480667832	3.383803056	105.5068618	92031.47746	72.65740176	0.38	82.94278333	275.8639333	292.5445	-0.104445671	-19.71864667	NaN	0.025474997	0.052519447	-7.187076333	-4.149056667	271.4994933	268.9152023	269.690833	229.0950867	229.0740967	268.8910053	269.0530857	269.3124437	269.312559	269.2464423	269.2788973	269.6531547	269.3658323	21
DATA	2016-03-26T050000_AIU-0383.ghg	2016-03-26	5:30:00	86.229	1	18000	18000	0.001358688	1	NaN	-1.255975827	0	NaN	-0.306478382	1	NaN	0.040184719	0	NaN	-0.006781818	1	NaN	2.61574E-05	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.27E-12	-1.26E-13	-3.21E-14	NaN	17.16014259	418.7524862	422.3027933	-0.1	0	344.5128724	8.407017661	8.478294835	-0.1	0	0.08794089	1.916737096	1.932987758	-0.5	0	NaN	NaN	NaN	NaN	9	270.6212694	269.9009548	92200.95954	1.186349365	1003.707332	0.024402623	-0.000439462	0.006208122	773.2737554	479.6757371	0.005232963	NaN	NaN	276.4471323	-1.18005588	1.541264934	0.019545683	1.941239684	-1.89E-14	-3.65E-16	1.941239684	2.507922091	232.5608445	127.4391555	0.57690148	NaN	0.033841813	0.057764589	2.523692974	1.367044262	4.098089461	-0.03116793	1	484.5737651	215	495	1142	2432	6362	NaN	0.001321401	1.028218246	-1.201556099	1.056818028	-0.179204579	1.356351553	0.081158762	1.356351553	-0.003965477	1.356351553	0.000291061	1.662321904	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800100009	899999999	899999999	89999	89999	89	89	10	6	2	2	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.042196523	0.070437431	0.002895225	0.039963737	0.000694407	9.732758776	1.49E-08	NaN	-0.001009077	8.11588E-05	-0.003965477	2.91E-07	NaN	271.0073383	14.7967156	415.1098765	8.333852713	3.138069176	105.6234499	92035.4597	72.51474382	-0.313333333	83.94246333	255.5232667	281.7372333	-0.116156322	-29.99477667	NaN	0.025124993	0.053152783	-7.966772667	-4.185978	271.310046	268.9233273	269.717778	229.10258	229.0720967	268.8990237	269.058092	269.3150753	269.3198107	269.2550143	269.285903	269.6567167	269.3666667	229
DATA	2016-03-26T053000_AIU-0383.ghg	2016-03-26	6:00:00	86.249	1	18000	18000	0.001515185	2	NaN	-1.583354567	0	NaN	-0.823643121	1	NaN	0.095842043	1	NaN	-0.018223101	1	NaN	0.000512277	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.25E-11	2.53E-13	6.42E-14	NaN	17.1622819	418.5590943	422.1278447	-0.2	0	346.6493745	8.454193275	8.52627606	-0.2	0	0.087968123	1.916018708	1.932355213	-0.5	0	NaN	NaN	NaN	NaN	9	270.4711927	269.7472465	92203.8987	1.18704218	1003.740061	0.024388313	-0.001180857	0.006246622	777.6260529	474.1998838	0.005262342	NaN	NaN	276.5265562	-1.117514739	0.673429091	0.005163949	1.304750014	1.08E-13	7.30E-16	1.304750014	2.573217972	211.0737202	148.9262798	0.226766239	NaN	0.035727258	0.110332667	2.355559866	1.464619961	1.922379397	-0.037195559	1	263.0714859	116	263	593	1228	3087	NaN	0.001473122	1.028553427	-1.531961672	1.057470295	-0.55335762	1.336406721	0.140675362	1.336406721	-0.012243035	1.336406721	0.000702562	1.673912781	NaN	NaN	800000009	800000009	800000009	800000009	800000009	801000109	899999999	899999999	89999	89999	89	89	6	11	4	1	8	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.141357773	0.076008128	0.003299433	0.017552854	0.000887996	43.45358682	1.27E-08	NaN	-0.001285762	0.000140675	-0.012243035	7.03E-07	NaN	270.9248473	14.79954123	413.5372585	8.352580239	3.168679839	105.548836	92038.73651	72.39364695	-1.38	85.89198333	265.1962333	280.5434667	-0.105395241	-18.07167	NaN	0.025138883	0.052727773	-7.046568333	-4.322076333	271.0192833	268.93101	269.720278	229.0960633	229.0701	268.906956	269.0632743	269.3173287	269.3262943	269.2633137	269.2928877	269.6604143	269.3872233	236
DATA	2016-03-26T060000_AIU-0383.ghg	2016-03-26	6:30:00	86.27	1	18000	18000	0.000656883	2	NaN	-1.072217096	0	NaN	1.091720676	1	NaN	-0.114681649	2	NaN	0.024149264	1	NaN	5.30911E-05	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.89E-12	-1.56E-13	-4.04E-14	NaN	17.20198967	419.1406026	422.6445556	0	1	340.2529823	8.29054329	8.359850996	0	1	0.088042706	1.915422878	1.931435528	-0.5	0	NaN	NaN	NaN	NaN	9	270.2351896	269.5258466	92208.48167	1.188149349	1003.823869	0.024365821	0.001564872	0.006131359	762.650995	466.4138029	0.005160428	NaN	NaN	276.2516082	-0.847754506	0.944385353	0.005491694	1.269086899	3.15E-15	-4.59E-16	1.269086899	2.113692827	228.0863571	131.9136429	0.24793564	NaN	0.023513026	0.060589015	0.991732313	3.47876131	-0.982135009	-0.038233641	1	652.8667393	287	645	1434	2929	7198	NaN	0.000625179	1.050711518	-0.937161581	1.100611012	0.716394432	1.58292308	-0.042581063	1.58292308	0.015846909	1.58292308	0.000163175	2.180737428	NaN	NaN	800000009	800000009	800000009	800000009	800000009	810000009	899999999	899999999	89999	89999	89	89	8	16	3	4	26	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.071650033	0.047243876	0.002284121	0.018793815	0.001917329	106.1615745	1.46E-08	NaN	-0.000785753	-4.25811E-05	0.015846909	1.63E-07	NaN	270.7087073	14.80082226	415.1906557	8.21258199	2.926947622	105.6219389	92043.00495	72.58874199	-1.99	87.61510333	273.5557	282.3964	-0.088304137	-11.505302	NaN	0.025111103	0.052852777	-6.752619667	-4.088091667	270.8703007	268.937877	269.7250003	229.0995667	229.0715967	268.9142777	269.068297	269.3195963	269.332275	269.2712417	269.2998257	269.663904	269.3944443	163
DATA	2016-03-26T063000_AIU-0383.ghg	2016-03-26	7:00:00	86.291	1	18000	18000	0.001782938	1	NaN	-2.965323644	0	NaN	0.280265451	2	NaN	0.006813752	0	NaN	0.006199576	2	NaN	0.001240512	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.87E-11	-5.84E-13	-1.47E-13	NaN	17.18452106	418.7521817	422.3477058	0	0	349.3593829	8.513184818	8.586281419	0	1	0.088049906	1.915899571	1.932350023	-0.4	0	NaN	NaN	NaN	NaN	9	270.2544229	269.5260206	92206.84885	1.18802819	1003.789189	0.024367987	0.000401733	0.006295456	783.062503	466.4163102	0.00529908	NaN	NaN	276.6252142	-1.073032963	1.363822418	0.012924065	1.735389973	2.89E-14	-1.67E-15	1.735389973	2.634930624	231.8049156	128.1950844	0.426705959	NaN	0.038739566	0.080442487	1.603566523	2.151454244	-10.58041093	-0.064187149	1	413.4473028	182	413	928	1919	4805	NaN	0.001717992	1.037803544	-2.748702568	1.075465207	0.289641956	1.462471386	0.111294116	1.462471386	0.006406988	1.462471386	0.00127211	1.882132555	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	5	7	0	2	8	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.075537994	0.080323183	0.005023798	0.016941799	0.001134692	77.96818866	1.47E-08	NaN	-0.002304934	0.000111294	0.006406988	1.27211E-06	NaN	270.7576682	14.79476899	417.0750076	8.479316617	3.379820266	105.5392453	92040.70529	72.57384957	-2.01	89.38628	283.8013	288.2868	-0.038613244	-7.004167333	NaN	0.02500555	0.053172213	-6.350056333	-3.831350667	270.8595373	268.9443803	269.7352783	229.1050633	229.0780967	268.9213663	269.0731973	269.321871	269.337702	269.278522	269.3063833	269.6672057	269.3997213	75
DATA	2016-03-26T070000_AIU-0383.ghg	2016-03-26	7:30:00	86.312	1	18000	18000	0.000780557	1	NaN	-0.958906028	0	NaN	-1.547267696	0	NaN	0.114638827	0	NaN	-0.034223293	0	NaN	0.000395011	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.85E-12	1.01E-13	2.49E-14	NaN	17.18386415	418.6193556	422.3054694	-0.1	0	358.2973135	8.728548431	8.805406851	-0.2	0	0.088016207	1.914682612	1.931542171	-0.4	0	NaN	NaN	NaN	NaN	9	270.1846379	269.438043	92208.76354	1.188344671	1003.779593	0.024361189	-0.002217669	0.006456518	802.8337496	463.349462	0.005433203	NaN	NaN	276.9789808	-1.151629038	1.220572131	0.015723409	1.678181454	2.50E-14	2.82E-16	1.678181454	2.418547801	226.6647141	133.3352859	0.536830019	NaN	0.025628972	0.10446245	1.435752165	2.402921677	0.619741516	-0.031366357	1	765.0267719	339	776	1773	3739	9640	NaN	0.000748588	1.042706696	-0.940451385	1.084907093	-0.979255726	1.516934143	0.118790661	1.516934143	-0.021659701	1.516934143	0.000440168	1.994226266	NaN	NaN	800001009	800000009	800000009	800000009	800000019	800000119	899999999	899999999	89999	89999	89	89	7	19	2	6	212	51	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	NaN	100	0.019594388	0.186244451	0.00308606	0.007682568	0.002122449	118.4310068	2.28E-08	NaN	-0.000788416	0.000118791	-0.021659701	4.40E-07	NaN	270.8001892	14.79130343	417.8339357	8.712441217	3.762413903	105.3151643	92042.79002	70.78886466	-1.6	93.54514	290.7885333	292.2338	1.808175133	-3.478264433	NaN	0.025041657	0.05299723	-5.204434333	-3.171467667	270.8014237	268.950474	269.7411113	229.10755	229.0735933	268.9279153	269.077839	269.3236933	269.3425773	269.2855213	269.3131343	269.6705687	269.408056	165
DATA	2016-03-26T073000_AIU-0383.ghg	2016-03-26	8:00:00	86.333	1	18000	18000	0.001343763	1	NaN	-0.717060147	0	NaN	0.436722359	2	NaN	-0.054979913	2	NaN	0.00966729	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.37E-12	4.84E-14	NaN	NaN	17.20737451	419.3311465	422.9501825	0	1	351.1245311	8.556648322	8.630496445	0.3	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	270.2737111	270.2737111	92208.57586	1.184725239	1003.577761	0.024369269	0.00062644	0.006327264	789.2079958	493.2580148	0.005340702	NaN	NaN	276.7360131	-1.078484995	0.9486106	0.012951314	1.436370318	3.09E-14	1.38E-16	1.436370318	2.114125897	221.3341157	138.6658843	0.5166256	NaN	0.03367848	0.025326749	4.356090165	0.791994626	-1.641913064	-0.017907479	1	254.0195022	112	258	589	1242	3202	NaN	0.001319392	1.018471501	-0.672023808	1.037257575	0.382576841	1.224277007	-0.016856829	1.224277007	0.008468724	1.224277007	NaN	1	NaN	NaN	800001009	800000009	800000009	800000019	800000009	800001009	899999999	899999999	89999	89999	89	89	11	0	1	12	847	169	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	9923	0	0	0	0	0	0	18000	11997	0	0	18000	18000	18000	18000	NaN	100	0.031337929	0.016819624	0.002495945	0.002791887	0.010195456	841.6072158	NaN	NaN	-0.000565218	-1.68568E-05	0.008468724	NaN	NaN	271.0045274	14.78232951	419.8213538	8.566441748	3.483072002	103.0240266	92042.94378	24.34824853	-1.04	96.81275	302.5570667	298.2251667	12.60374667	3.080513	NaN	0.025249997	0.052794447	-0.538761033	0.712689333	270.9231827	268.9558887	269.7394443	229.11207	229.0750867	268.9343273	269.0825927	269.3259427	269.346679	269.2921707	269.31959	269.673844	269.4188887	229
DATA	2016-03-26T080000_AIU-0383.ghg	2016-03-26	8:30:00	86.354	1	18000	18000	0.000655765	0	NaN	-0.611078434	0	NaN	NaN	NaN	NaN	-0.730112405	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.31E-12	NaN	NaN	NaN	19.15556867	466.8446954	466.8446954	0	1	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	270.3124688	270.3124688	92214.39475	1.188475463	1005.122168	0.024371226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.048726096	1.198583462	0.016345923	1.592700828	7.32E-15	-4.86E-16	1.592700828	2.305293585	228.8150071	131.1849929	0.588038133	NaN	0.023489775	0.010544482	1.742727484	1.979655472	NaN	-0.02177755	1	732.1029582	325	748	1724	3668	9589	NaN	0.00063336	1.035374209	-0.570659234	1.070828961	NaN	1	-0.485933148	1.427895318	NaN	1	NaN	1	NaN	NaN	800001009	800000019	800000009	800000119	800000009	800111019	899999999	899999999	89999	89999	89	89	30	39	5	18	244	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	15734	33	0	0	0	101	0	18000	18000	0	16	18000	18000	18000	18000	NaN	66	0.010990109	0.008307023	0.001791832	0.002476773	0.527921334	NaN	NaN	NaN	-0.000477714	-0.000485933	NaN	NaN	NaN	271.0197864	14.7865306	468.1812771	-1.234107063	-6.717676988	65.8540303	92036.67131	3.155433354	-0.33	98.27882667	308.4018667	300.8606333	28.58645333	6.949905	NaN	0.0250361	0.05309167	5.260467667	5.851782333	271.007313	268.9613723	269.7433327	229.11304	229.0715933	268.9403213	269.087038	269.328496	269.350521	269.298642	269.325941	269.6774537	269.4274993	102
DATA	2016-03-26T083000_AIU-0383.ghg	2016-03-26	9:00:00	86.374	1	18000	18000	0.001780184	0	NaN	-0.902030244	0	NaN	NaN	NaN	NaN	-0.813393955	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.31E-12	1.09E-16	NaN	NaN	23.586416	574.886695	574.886695	-0.1	0	0.485989689	0.011845335	0.011845476	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	270.3669045	270.3669045	92223.84936	1.18835268	1005.129114	0.024373635	NaN	8.75753E-06	1.09271545	496.6888407	7.36947E-06	0.22	495.5961253	209.1826404	-0.847163908	1.247332059	0.013508477	1.507881438	1.29E-14	2.25E-16	1.507881438	2.257767872	235.8164082	124.1835918	0.51329571	NaN	0.038704347	0.017711019	5.281786198	0.653188121	NaN	-0.019511657	1	208.5050194	92	211	479	1005	2570	NaN	0.001750867	1.016744213	-0.872570063	1.03376254	NaN	1	-0.620070233	1.205528973	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	11	17	1	6	124	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	17997	0	0	0	0	101	0	18000	18000	0	16	18000	18000	18000	18000	NaN	29	0.020850354	0.010736082	0.003835603	0.00384851	4.768397001	NaN	NaN	NaN	-0.000730522	-0.00062007	NaN	NaN	NaN	271.1725979	14.78258116	577.7291684	20.17125532	22.51781765	28.53349156	91897.84312	0.287372381	0.22	98.67041	308.7018667	302.6928333	58.64653667	9.932535	NaN	0.0249111	0.052949993	24.31753667	20.39408333	271.175279	268.9667833	269.7413893	229.1245133	229.0780933	268.9463427	269.0917717	269.3305343	269.3540923	269.3047387	269.332249	269.680756	269.4491663	104
DATA	2016-03-26T090000_AIU-0383.ghg	2016-03-26	9:30:00	86.395	1	18000	18000	0.001001317	1	NaN	-0.733473325	0	NaN	NaN	NaN	NaN	-5.007835219	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.95E-12	4.76E-16	NaN	NaN	33.10847832	807.2330747	807.2330747	0.1	0	1.761518083	0.042948385	0.042950229	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	270.4991614	270.4991614	92239.34624	1.187957267	1005.147233	0.024381461	NaN	3.17426E-05	3.96259355	501.5941202	2.67203E-05	0.79	497.6315267	219.2982455	-0.67022577	1.060413986	0.003503557	1.254469083	-1.49E-14	2.70E-16	1.254469083	1.71991644	237.7054096	122.2945904	0.160019333	NaN	0.02903257	0.021905288	2.741887499	1.258257314	NaN	-0.021157695	1	316.2191878	140	320	729	1533	3932	NaN	0.000976583	1.025327426	-0.697867133	1.051021447	NaN	1	-3.801760665	1.297464875	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000019	800000019	899999999	899999999	89999	89999	89	89	3	11	3	13	35	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	16825	0	0	0	0	101	0	18000	18000	0	21	18000	18000	18000	18000	NaN	9	0.023650466	0.016940702	0.003219407	0.004115882	10.95365465	NaN	NaN	NaN	-0.000584443	-0.003801761	NaN	NaN	NaN	271.4914737	14.78362117	812.3405286	297.9281325	63.97135561	9.788542593	92074.11596	2.274007304	0.79	98.51286333	307.6401	302.8673	86.06892	13.57653667	NaN	0.025041663	0.053122223	46.94723667	38.14347667	271.501507	268.9722293	269.7461117	229.1250067	229.08159	268.952029	269.096364	269.3328573	269.357442	269.310804	269.338652	269.6842903	269.4544443	106
DATA	2016-03-26T093000_AIU-0383.ghg	2016-03-26	10:00:00	86.416	1	18000	18000	0.001289966	0	NaN	0.09926168	2	NaN	NaN	NaN	NaN	-9.807619355	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.90E-11	-4.47E-15	NaN	NaN	17.37549372	423.9899299	423.9899299	-0.4	0	2.675552451	0.065287773	0.065292036	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	270.7366641	270.7366641	92244.12284	1.186966574	1005.162004	0.024401605	NaN	4.82135E-05	6.024028835	510.5109182	4.06191E-05	1.18	504.4868894	222.841055	-0.391969799	1.111881859	0.013445437	1.179026027	3.08E-14	-1.67E-15	1.179026027	1.671616898	250.5810046	109.4189954	0.653406713	NaN	0.032966275	0.034005529	-29.66363142	-0.116304034	NaN	0.002523697	1	137.4823295	60	111	190	298	500	1248	0.001274034	1.012504773	0.097930375	1.013594408	NaN	1	-9.285516569	1.056802682	NaN	1	NaN	1	NaN	NaN	800001009	800000019	800000009	800000019	800000119	800000119	899999999	899999999	89999	89999	89	89	7	8	2	7	204	83	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	16926	0	0	0	0	101	0	18000	18000	0	16	18000	18000	18000	18000	NaN	27	0.0277447	0.037303432	0.002962926	0.008375891	30.70159146	NaN	NaN	NaN	8.2081E-05	-0.009285517	NaN	NaN	NaN	271.9467548	14.77759454	427.7416725	42.06365773	18.23622837	27.46720178	92079.50869	1.998416159	1.18	97.76583667	307.9776	304.796	106.4011	15.30222667	NaN	0.02509721	0.05297222	66.08403667	53.96346333	272.0003617	268.9774883	269.7450003	229.1230133	229.0860933	268.9576557	269.1009827	269.335146	269.3603723	269.3165253	269.3448923	269.6876603	269.4600007	31
