DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	air_p_mean	rssi_77_mean	LOGGERTEMP_1_1_1	RH_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	RN_1_1_1	SNOWD_1_1_1	SWC_1_1_1	SWC_2_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TS_1_1_1	TS_10_1_1	TS_11_1_1	TS_12_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[°]	[°]	[°]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	[C]	[%]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[W/m^2]	[m]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	221
DATA	2016-03-16T233000_AIU-0383.ghg	2016-03-17	00:00:00	77	0	18000	18000	0.0008503072197202105	0	NaN	-0.7687968213773336	0	NaN	NaN	NaN	NaN	0.060312176701238604	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.42135527248602e-12	2.3887850890716776e-15	NaN	NaN	33.710399259809435	762.8149234471547	762.8149234471547	-0.5	0	12.54048338417348	0.28377201346569536	0.28385256287899097	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.9372856097751	257.7318666666667	94694.08562174479	1.2798695621350875	1005.1680298208191	0.022628474897851653	NaN	0.0002259795144547062	26.878739343998927	184.2916415615353	0.00017656448839811892	14.584893333333333	157.41290221753638	236.66521280093278	-0.649818874946916	1.4046369232816938	0.022045796129947823	1.5478228172534763	-2.1866557926321755e-14	1.9048588606133047e-16	1.5478228172534763	2.0589172900995694	245.17360207077897	114.82639792922103	0.8160971474108705	NaN	0.025775380070441743	0.02390754404102376	1.8650692040520493	1.8497973118126287	NaN	-0.023184734306983534	1	597.9963164065334	265	609	1397	2960	7683	NaN	0.0008226650894085221	1.0336007090462078	-0.7202583398543615	1.0673903776425369	NaN	1	0.09853492458110147	1.405344285434114	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800100009	800100009	899999999	899999999	89999	89999	89	89	15	12	12	15	62	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	17406	17406	0	0	18000	18000	18000	18000	NaN	NaN	0.010573894401556563	0.034855330443405656	0.002385863237085307	0.02302958453008597	0.1913255261387551	NaN	NaN	NaN	-0.0005598657727405911	0.00009853492458110147	NaN	NaN	NaN	256.87596874830456	14.798632286813525	762.3783168614704	243.46516455968248	62.940398066478274	2.1593906119730764	46445.473216037375	0.05498601626563403	-12.219999999999999	87.10013000000001	232.88506666666666	243.1406	-0.15508595	-13.313206666666666	NaN	0.02410833	0.05110833	-6.498755666666667	-3.4410866666666666	257.7318666666667	267.90137733333336	268.56	228.7876866666667	228.95344000000003	268.194252	268.8678576666667	269.37807000000004	267.921643	268.2959466666667	268.79458733333337	269.5829966666667	268.90916633333336	078
DATA	2016-03-17T000000_AIU-0383.ghg	2016-03-17	00:30:00	77.02	0	18000	18000	0.0012138827822245702	1	NaN	-0.3722462152290935	0	NaN	NaN	NaN	NaN	0.4016805560015827	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.606182153485924e-13	1.7352980746101552e-16	NaN	NaN	32.99081398860806	746.0603802105201	746.0603802105201	0.2	0	12.42870865428711	0.2810651203497161	0.2811441401613062	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.9863786443075	257.61892	94712.39728407118	1.280679606291605	1005.1660776034677	0.02261418528406542	NaN	0.00022396533378764313	26.6274919687053	182.57528747314973	0.0001748800657770818	14.58439	155.94779550444443	236.572152738545	-0.9913160125530351	0.8278510135114292	0.012109394639156465	1.291584830645862	1.7879418440636528e-14	1.396201425971626e-17	1.291584830645862	1.7856598072893934	219.86535964865882	140.13464035134118	0.537190708562327	NaN	0.03078705367089246	0.0204253371021557	6.564852170300192	0.5255259235856093	NaN	-0.009392557114638704	1	210.32892337996603	93	212	482	1009	2572	NaN	0.001196280332496983	1.014714318416358	-0.3616428249269736	1.0293200627007077	NaN	1	0.3735608545906784	1.1744049326297998	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800000009	899999999	899999999	89999	89999	89	89	11	0	0	8	84	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	17995	17995	0	0	18000	18000	18000	18000	NaN	NaN	0.027008988159725144	0.011880846524266771	0.001960839520319479	0.0028364040314580886	0.10935580424916862	NaN	NaN	NaN	-0.0002809322099839275	0.0003735608545906784	NaN	NaN	NaN	256.79773350948756	14.799495020919375	743.5131756354428	254.41142798105784	63.919867893219056	2.2230787784523467	46702.425685235816	0.055350466650289816	-12.2	87.45929	224.75016666666667	238.67849999999999	-0.12375229866666666	-16.824403333333333	NaN	0.024347226666666666	0.050883333333333336	-6.004387666666666	-3.1083533333333335	257.61892	267.90021533333334	268.56055533333335	228.79672333333335	228.9504266666667	268.19574900000003	268.86931300000003	269.3783833333334	267.9213606666667	268.29900333333336	268.7963476666667	269.5831233333334	268.91555500000004	052
DATA	2016-03-17T003000_AIU-0383.ghg	2016-03-17	01:00:00	77.041	0	18000	18000	0.0007558963600207271	2	NaN	-0.6893304382835769	0	NaN	NaN	NaN	NaN	-0.13575912413478022	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3598576989075786e-11	1.2748138754552904e-14	NaN	NaN	32.428017160503956	732.867191719892	732.867191719892	0	1	12.303999137568793	0.27806810543620303	0.2781454488141905	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.82478996870253	257.49095	94725.54307703993	1.2814953843243213	1005.1639120765107	0.022599815094846296	NaN	0.00022171806825787473	26.34721776686893	180.6479313127276	0.0001730151126332596	14.584843333333334	154.30071354585866	236.46740100414095	-1.3002346580392832	1.5385364405248196	0.025753492415669883	2.014539100429892	2.847982377535895e-14	1.0360971755620483e-15	2.014539100429892	2.558716339440077	229.79846704760374	130.20153295239626	0.7324785191514838	NaN	0.024286929036917777	0.046383614297458846	1.7405391800503325	1.9821444064822682	NaN	-0.022034384199074865	1	962.3228333997387	427	992	2306	4960	NaN	NaN	0.0007291125248347222	1.0367348444495263	-0.6422678976744202	1.07327556114756	NaN	1	-0.046807773497680775	1.46051513723408	NaN	1	NaN	1	NaN	NaN	800001009	800000019	800000009	800000119	800001009	800001009	899999999	899999999	89999	89999	89	89	9	14	4	11	241	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.06813676541253377	0.02324988649121449	0.001380576691169432	0.0065289414643401175	0.004807345896443876	NaN	NaN	NaN	-0.0004986114887801294	-0.000046807773497680777	NaN	NaN	NaN	256.6302425587972	14.792988951153225	729.0100839564006	258.51031726328546	64.27015729141249	2.280700591068301	46700.31756195747	0.05552212866395712	-12.41	87.34292666666667	221.7391	236.08923333333334	-0.12755038	-18.0661	NaN	0.024441666666666667	0.05118334	-7.001743	-3.2856680000000003	257.49095	267.89809033333336	268.5613886666667	228.78767333333337	228.94743333333335	268.1965353333334	268.8702156666667	269.37852333333336	267.92068900000004	268.30170733333335	268.79846633333335	269.58334333333335	268.91361133333334	076
DATA	2016-03-17T010000_AIU-0383.ghg	2016-03-17	01:30:00	77.062	0	18000	18000	0.00026944741950752233	2	NaN	-0.38743607249804485	1	NaN	NaN	NaN	NaN	0.4491645943598896	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.074080242074373e-11	1.1612765055440912e-14	NaN	NaN	32.414779908477996	732.2814449526948	732.2814449526948	-0.5	0	12.245133300325683	0.2766294860590921	0.27670603110626646	NaN	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.7576325446235	257.43058333333335	94740.39875217013	1.2819976107100703	1005.1628807820838	0.0225909738403366	NaN	0.00022065730585257897	26.21501783114352	179.74508531041874	0.0001721199041317727	14.584553333333334	153.53006747927523	236.41764190417572	-1.209541443367797	0.9392998841223182	0.014483511674838141	1.53149748535441	6.06458703211606e-14	9.483575858771622e-16	1.53149748535441	2.207021729343531	217.832026861883	142.16797313811693	0.5418595000424703	NaN	0.014497509649051079	0.068501709589889	0.6587521279576434	5.237174733228079	NaN	-0.02073876970368469	1	2210.9882835351655	977	2226	5048	NaN	NaN	NaN	0.000251491909832513	1.0713959732818732	-0.34018275865720926	1.1389056694917663	NaN	1	0.26514719215318444	1.8368014216384634	NaN	1	NaN	1	NaN	NaN	800001009	800000019	800000009	800000119	800001009	800001109	899999999	899999999	89999	89999	89	89	7	27	3	3	222	54	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.0670069964726817	0.06796287350236181	0.0020335492047345023	0.013721084966825838	0.01051029775988553	NaN	NaN	NaN	-0.00026399070787204524	0.00026514719215318445	NaN	NaN	NaN	256.5094475538465	14.794268489731682	726.4587592948634	265.35588290815065	64.85702893889405	2.2782842751344052	46697.03213368056	0.05542173284271524	-12.763333333333334	87.18613666666667	213.13333333333333	232.41236666666666	-0.11172526999999999	-22.905593333333332	NaN	0.024338896666666665	0.05098333	-7.033206333333333	-3.40674	257.43058333333335	267.8953256666667	268.5627773333333	228.78568	228.9439166666667	268.1970063333334	268.87206100000003	269.37866333333335	267.91867733333333	268.3040166666667	268.800356	269.58375666666666	268.91583433333335	064
DATA	2016-03-17T013000_AIU-0383.ghg	2016-03-17	02:00:00	77.083	0	18000	18000	0.0024983047029644057	1	NaN	2.063529995011346	2	NaN	NaN	NaN	NaN	2.693862698708313	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.944141557485458e-11	-1.7799795124801758e-14	NaN	NaN	32.84006881878143	740.5728062722119	740.5728062722119	-0.3	0	11.823012955073937	0.2666194742480054	0.26669057915000527	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.41936827638415	256.98774000000003	94745.52858854167	1.284281155834476	1005.1556705112432	0.022550890814475817	NaN	0.00021305069710081192	25.26777901627666	173.24441665328914	0.00016589100924896765	14.585046666666667	147.9766376370125	236.05432845920257	-1.6028596250779175	0.272033775248103	0.02530570112891127	1.625977161921493	-1.6374094286043377e-14	-1.5055210708504586e-15	1.625977161921493	2.5170151578592077	189.63232868764337	170.36767131235663	0.8917520154757088	NaN	0.04410548962506856	0.08736982987636639	-3.4827663551790313	-0.9905918595055031	NaN	0.03624304690959005	1	84.25908547398528	38	66	107	158	247	532	0.002473355688318586	1.0100871115156025	2.038319107982605	1.0123684691616777	NaN	1	2.3502727682060724	1.0592773130753592	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800001009	899999999	899999999	89999	89999	89	89	7	0	2	1	69	52	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.08171656212163333	0.08416692874201528	0.008856168889084168	0.03915212558969847	0.09740348325464665	NaN	NaN	NaN	0.001578987669159133	0.0023502727682060726	NaN	NaN	NaN	256.09560779910623	14.798327866925133	728.0296602333922	262.9803586600975	64.66641560389289	2.2351041942205616	46689.90236924913	0.05500384530952821	-13.36	86.23421333333333	197.8969	222.2458	-0.12818334666666667	-27.632186666666666	NaN	0.024405553333333333	0.05091388333333333	-7.706874333333333	-4.423397666666666	256.98774000000003	267.89193400000005	268.56805533333335	228.79270333333335	228.93590666666668	268.1965963333334	268.8733266666667	269.37901000000005	267.9166733333334	268.3058653333334	268.8026086666667	269.58408333333335	268.9227793333333	052
DATA	2016-03-17T020000_AIU-0383.ghg	2016-03-17	02:30:00	77.104	0	18000	18000	0.0033504329487965188	1	NaN	0.023946846663970178	2	NaN	NaN	NaN	NaN	-5.053904479527043	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.669777781604635e-11	-5.708763022859972e-15	NaN	NaN	33.59096259548334	756.3093757191584	756.3093757191584	-0.2	0	11.484333261584432	0.25857279007501777	0.25863966725540405	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	256.1324739354451	256.6205066666667	94759.84537044271	1.2863172659254674	1005.1499155133512	0.02251526354951353	NaN	0.000206947688919563	24.50889009183168	168.01414708792007	0.00016088386154925025	14.587396666666667	143.50525699608838	235.75426841896584	-1.577583947559187	0.1823100650032227	0.012682132970119839	1.588133781485255	-7.52526666077302e-14	-4.970913759491829e-16	1.588133781485255	2.705993247417416	186.59202121816494	173.40797878183506	0.45754358095814407	NaN	0.05103597498842561	0.09855849877081789	-465.03301406001765	-0.007418828116910296	NaN	0.00036290502172428866	1	115.2540218319517	50	99	186	318	604	1948	0.0033164878859833725	1.010235244023236	0.023652799428677995	1.0124318153620187	NaN	1	-4.7746000570145375	1.0590057382794624	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800000009	899999999	899999999	89999	89999	89	89	19	3	3	5	25	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.07162029796958665	0.11288021502372717	0.01261648454832195	0.03730828366382121	0.9617487616448143	NaN	NaN	NaN	0.00001829378663418648	-0.0047746000570145376	NaN	NaN	NaN	255.78875667402474	14.795283417542773	743.1233757493766	293.31563677554794	67.08323754077486	2.315906646294723	46681.58075119358	0.055106588887775115	-14.37	85.90198666666667	197.86016666666666	220.80643333333333	-0.13229789333333333	-25.917650000000002	NaN	0.024172223333333333	0.05071944666666667	-7.461629666666667	-4.490371666666666	256.6205066666667	267.88804700000003	268.5677776666667	228.77413000000004	228.9348966666667	268.1963533333334	268.8748643333334	269.3792166666667	267.914177	268.30769233333336	268.8047793333334	269.5845596666667	268.9208346666667	025
DATA	2016-03-17T023000_AIU-0383.ghg	2016-03-17	03:00:00	77.124	0	18000	18000	0.005009605046412623	1	NaN	-5.547844900677314	0	NaN	NaN	NaN	NaN	5.432075563000906	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.6800365328872344e-11	-1.1818264413299184e-14	NaN	NaN	34.93732557355568	785.6404483554614	785.6404483554614	0.1	0	11.219957949652585	0.2523047385391888	0.252368412285466	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	255.9192247276306	256.3297066666667	94770.85153949652	1.287929188057096	1005.1454708410995	0.022487137623096096	NaN	0.00020218364571692468	23.917548827630746	163.9732544528631	0.00015698351088845854	14.58625	140.05570562523235	235.51457947115736	-1.5859134992857846	-0.06400849716393232	0.011325151482794818	1.587245089449687	7.190235867438602e-15	-1.0533251966122676e-15	1.587245089449687	2.692705220513073	177.68875963222297	182.3112403677772	0.40881455075001333	NaN	0.06236712882851452	0.10072563043397477	3.6633712797042404	0.9417554860228454	NaN	-0.06871438349591626	1	131.51751856795929	58	131	291	598	1481	8578	0.004905712938847267	1.0211777796337527	-5.32003421339923	1.042821282371514	NaN	1	4.769930027068167	1.2612731906078574	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800000009	899999999	899999999	89999	89999	89	89	7	2	0	3	21	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.0831824855175232	0.0967376348663903	0.021531140484036027	0.06069504485037937	1.2323243980769802	NaN	NaN	NaN	-0.00410954291047448	0.004769930027068167	NaN	NaN	NaN	255.56036865743005	14.790897344854141	770.803317181059	281.197516841603	66.13689092932782	2.374469804339937	46674.60674804688	0.05510504890823117	-15.376666666666667	85.25768666666667	191.66133333333335	217.73653333333334	-0.12533485	-28.784703333333333	NaN	0.024405553333333333	0.05087500666666667	-7.388789333333333	-4.679277666666667	256.3297066666667	267.88384333333335	268.5761106666667	228.7801666666667	228.94292000000002	268.19586333333336	268.87644666666665	269.3800936666667	267.9114543333334	268.30938333333336	268.8070716666667	269.5850926666667	268.92555633333336	209
DATA	2016-03-17T030000_AIU-0383.ghg	2016-03-17	03:30:00	77.145	0	18000	18000	0.0027805802711505004	1	NaN	-6.210392102523913	1	NaN	NaN	NaN	NaN	-18.287549408999894	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.588747154596804e-11	-2.5416261324468034e-14	NaN	NaN	32.181493766741056	722.1271716128297	722.1271716128297	0.1	0	10.778238340590585	0.24185511164504997	0.2419136196905487	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	255.30069761149096	255.82865333333336	94787.64147135416	1.2906853836426646	1005.1381174627425	0.02243920611165458	NaN	0.0001942238582252456	22.931024965828122	157.21447080346366	0.00015048117898189343	14.585823333333334	134.28344583763553	235.10252606946017	-1.4647327661414973	0.6116508390079033	0.017601481370991635	1.587409410711063	-1.7768263690965807e-14	-2.358109045404109e-15	1.587409410711063	2.332851951439428	202.6646969782792	157.3353030217208	0.6353189387357641	NaN	0.04641491105499833	0.07762192131883947	1.3491026988745483	2.557255280030251	NaN	-0.10313720633139811	1	278.5333343102277	122	272	597	1200	2886	NaN	0.0026671946476811256	1.0425111918876835	-5.7259664285268554	1.0846015567928657	NaN	1	-11.71160990865887	1.5100711680878238	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800100009	899999999	899999999	89999	89999	89	89	16	13	2	1	56	62	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.06206198057662367	0.08884587041208918	0.004335991648966073	0.2127227047518182	2.59616036227817	NaN	NaN	NaN	-0.004413698494485088	-0.01171160990865887	NaN	NaN	NaN	254.930379196167	14.800611142317456	707.8298670374554	226.43385748867354	61.39406607648694	2.489322320530818	46667.49202387153	0.05488859760554295	-16.27	84.67030666666666	190.31756666666666	214.7022	-0.13293090333333335	-27.879766666666665	NaN	0.024233326666666666	0.051047223333333336	-7.7267	-4.231485666666667	255.82865333333336	267.87908000000004	268.5783333333334	228.77361333333337	228.93641333333335	268.19436533333334	268.87756	269.3805796666667	267.90811833333333	268.31025700000004	268.80895933333335	269.5856066666667	268.9230556666667	145
DATA	2016-03-17T033000_AIU-0383.ghg	2016-03-17	04:00:00	77.166	0	18000	18000	0.0032091445115426235	1	NaN	-3.1003129209368363	1	NaN	NaN	NaN	NaN	0.2636255291032306	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.948365532025316e-11	1.377780038528609e-14	NaN	NaN	30.359281386332764	680.5052626634598	680.5052626634598	0.5	0	10.593854986041917	0.23746194707825022	0.23751834864778695	NaN	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	255.32343643442783	255.6140266666667	94810.12109331597	1.2920776089921346	1005.1350577186693	0.022415064902353444	NaN	0.00019090127011934992	22.519835044980987	154.3964932244055	0.0001477475259928539	14.585716666666666	131.8766581794245	234.92603150238293	-1.5374316720565058	0.17151741464373513	0.004708726248375012	1.5469765809059532	-4.115273167376587e-14	1.3005464397463647e-15	1.5469765809059532	2.5378053614645473	186.36565286666323	173.63434713333677	0.1743986048924337	NaN	0.049836821602772974	0.08905961688003919	3.345876255921206	1.0311200224140167	NaN	-0.04790073441137766	1	182.04547914599345	80	182	410	849	2134	NaN	0.0031387374349773505	1.022431655410444	-2.9658827979074354	1.045325500766331	NaN	1	0.4291751592330574	1.2749007277647375	NaN	1	NaN	1	NaN	NaN	800000009	800000019	800000009	800000119	800000009	800000009	899999999	899999999	89999	89999	89	89	12	0	2	15	149	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	NaN	NaN	0.07136982167291328	0.09555028658431593	0.011199125502849194	0.08091115829359004	0.006495737633958498	NaN	NaN	NaN	-0.002283710053712035	0.00042917515923305736	NaN	NaN	NaN	254.82680108896886	14.793985053592259	665.8962605681241	218.83006420728893	60.67447358481088	2.5307712477578064	46660.366620442706	0.05504872519812653	-17.006666666666668	84.78768666666667	188.32026666666667	212.58326666666667	-0.11615629666666667	-27.38966	NaN	0.024194446666666668	0.05100278	-7.690926	-4.564217333333334	255.6140266666667	267.87383933333336	268.57083366666666	228.77814000000004	228.93792000000002	268.1929536666667	268.8791013333334	269.3808866666667	267.90388733333333	268.31107833333334	268.8108306666667	269.5860533333334	268.9227783333333	147
